0,0,0,0,0,100,0,0,0,0,0,0,0,0,8.9,0,0,20.032,0,0,0,0,0,0,0,0,0,100,0,0,100,50.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10016.67183,5008.336826,5000,4450.332674,5000,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,31,27,14,30,-1,-1,-1,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10531.3068,56.93698672
0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,50.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5008.335427,0,0,0,0,0,0,0,50000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10308.072,128.9904631
0,89,0,0,0,0,0,0,8.9,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40.066,0,0,0,0,0,20033.34335,1618.149451,8900.666434,4450.332664,3381.850549,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,1,8,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10389.5298,396.7314089
89,0,0,0,0,0,0,0,0,0,0,0,100,0,0,89,0,0,0,0,20.032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,10.016,0,0,40.066,0,0,0,0,0,20033.34335,4450.332135,10016.67107,4450.332664,5000,5008.336826,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,15,20,0,39,41,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10149.2022,158.2776754
0,0,40.066,0,0,0,0,0,0,0,0,0,0,50.08,0,0,0,17.8,0,0,17.8,89,100,17.8,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65.726,0,0,20033.34335,10000,4450.332161,5000,32863.9956,8900.663236,8900.664418,8900.666352,5008.335914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,22,21,24,47,17,20,23,13,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11424.7674,158.421182
0,100,0,0,0,0,100,100,0,0,0,0,0,0,0,0,0,0,0,50.08,0,0,100,0,0,0,0,0,50.08,0,0,0,0,0,0,0,89,0,10.016,0,0,0,0,0,0,0,0,0,0,0,6612.68414,4450.332152,5008.335166,5008.335612,10000,3387.31586,5008.335273,5000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,36,38,28,7,22,19,6,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11550.2016,179.2996994
0,0,0,0,0,0,0,100,17.8,0,44.5,0,0,50.08,0,0,0,0,0,0,0,0,100,0,0,0,71.204,0,0,0,0,0,0,0,0,0,0,0,35.602,100,0,0,0,0,0,0,0,0,0,100,4808.013793,0,5008.335166,5191.986207,10000,35602.6574,4450.332156,17801.32855,5000,8900.664311,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,-1,13,22,7,26,10,38,39,8,49,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12233.0604,67.70196193
100,0,0,0,0,0,0,50.08,0,0,0,0,0,50.08,0,0,0,0,0,0,0,0,100,0,0,0,71.204,0,0,8.214,0,44.5,0,0,0,35.602,0,0,0,0,0,0,0,50.08,0,0,0,40.066,0,0,0,5008.335876,5008.335166,10000,5000,35602.6574,4450.332127,4107.999389,20033.34215,5008.335424,17801.3288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,43,13,22,0,26,31,29,47,7,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12493.4628,395.005626
0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,40.066,89,50.08,10.016,100,0,0,0,0,84.166,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,100,0,0,0,0,0,0,0,0,20033.34213,5000,4450.332127,5000,35602.6574,6480.548629,5008.335172,5000,5000,5008.335838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,17,21,18,42,26,26,19,6,36,20,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10760.649,150.5010247
0,0,10.016,0,0,0,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,83.8,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4450.332683,5000,0,5000,35602.6574,6298.220759,5008.335534,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,21,-1,33,26,26,2,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10398.6876,93.39073298
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17.8,0,0,0,100,0,80.104,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,50.08,35.602,0,50.08,0,0,0,0,0,5008.335166,5008.335424,8900.663236,35602.6574,4450.332142,5000,5000,5000,17801.32857,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,46,43,20,26,26,39,36,24,44,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11457.4836,122.7167827
0,50.08,0,0,100,0,0,0,0,0,0,10.016,0,50.08,71.204,0,100,8.9,0,0,0,0,44.5,40.066,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,50000,10000,4450.331603,6560.931289,35602.6574,3439.068711,5008.334847,20033.34213,5008.335876,0,10000,5008.335876,4450.333176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,35,4,17,43,14,43,13,23,1,-1,16,11,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13128.0426,470.7913295
0,50.08,0,89,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.204,89,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000,0,4450.332193,5000,35602.6574,4450.332137,5000,0,5008.335876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,35,-1,3,9,26,27,30,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10686.4332,197.2069431
0,0,0,0,0,20.032,0,0,0,0,100,0,0,0,10.016,0,0,17.8,0,0,0,0,100,0,0,0,0,0,0,10.016,0,0,0,0,0,100,0,0,71.204,100,0,0,0,0,0,100,0,0,100,0,0,50000,0,4450.332193,10016.67138,35602.6574,5008.335424,5000,10000,0,10000,5008.335876,5000,4450.332664,0,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,35,-1,17,5,38,29,45,10,36,22,14,39,17,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11563.6812,30.06671908
100,0,0,0,0,0,0,50.08,100,0,0,0,0,100,0,0,0,0,0,0,40.066,0,0,0,0,91.98,0,100,0,71.204,0,100,71.204,100,0,0,0,44.5,71.204,0,0,0,0,0,0,0,0,0,0,0,35602.65718,50000,0,0,10000,35602.6574,0,17801.333,5000,4747.814512,17801.32855,10000,20033.34276,4450.332142,4450.332137,5008.335546,5000,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,13,38,-1,29,27,25,29,31,20,25,37,7,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13332.1194,42.28167097
100,50.08,0,0,89,0,0,50.08,100,0,0,0,0,0,71.204,0,0,0,100,100,0,0,50.08,0,0,0,0,0,0,0,100,0,71.204,100,0,0,89,0,71.204,0,44.5,0,100,0,0,91.06,0,0,0,0,35602.65718,50000,0,0,5000,35602.6574,0,5000,35602.65741,4553.079809,5008.336182,5008.335914,5000,4450.332142,0,5000,5008.335914,8900.665421,5000,10000,4450.332152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,0,38,-1,30,14,45,22,1,33,36,-1,18,7,4,42,19,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13307.0496,119.0383014
100,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,89,0,0,0,0,0,0,50.08,0,0,0,35.602,0,0,0,100,0,71.204,0,0,0,89,0,71.204,0,0,0,100,0,0,0,45.53,0,100,0,35602.65718,50000,0,0,10016.67138,35602.6574,0,5000,0,4450.332152,5008.336182,17801.333,4553.079781,4450.332142,10000,5000,5000,8900.665421,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,2,38,-1,30,-1,15,22,26,46,36,1,48,0,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12616.1754,53.78177649
0,0,20.032,0,89,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,50.08,0,100,0,0,0,0,0,100,0,84.7,0,0,0,89,0,71.204,0,0,0,0,0,0,0,50.08,0,100,0,35602.65718,50000,0,0,10016.67138,35602.6574,0,5000,0,2500,5008.336182,5556.018976,5008.335688,4450.332142,10000,5000,4443.981024,8900.665421,6747.704441,0,0,2500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,2,38,-1,30,-1,24,22,16,46,36,7,48,16,4,32,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12734.85,118.9828457
0,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,50.08,0,0,100,0,0,100,0,100,0,84.344,0,0,0,0,0,71.204,0,0,0,100,0,0,0,0,0,100,0,35602.65718,50000,0,0,10016.67138,35602.6574,0,5000,0,0,5008.336182,5000,0,5000,10000,5000,10000,8900.665421,6569.691135,10000,5000,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,2,38,-1,30,-1,-1,22,42,-1,48,28,21,16,4,32,1,18,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13151.5644,280.9418036
0,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,0,0,71.204,100,0,35.602,0,93.98,0,0,0,10.016,0,100,0,100,0,71.204,0,0,0,0,0,71.204,0,50.08,0,100,0,0,100,100,35.602,100,0,35602.65718,50000,0,35602.65827,10016.67138,35602.6574,0,4550.12025,0,0,5008.336182,3266.940764,0,17801.32877,10000,0,1733.059236,8900.665421,5008.335838,10000,5000,5000,4390.652431,5000,10000,5008.335914,449.8797496,17801.32855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,17,2,38,-1,30,-1,-1,22,42,-1,20,28,-1,42,4,40,1,18,48,22,45,46,26,30,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14178.3264,302.7982974
100,0,0,100,0,10.016,100,0,100,0,44.5,0,100,0,0,0,0,71.204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,71.204,0,89,0,0,0,71.204,0,0,0,100,100,0,0,100,0,100,0,35602.65718,50000,0,35602.65827,0,35602.6574,0,5000,0,0,5008.336182,5000,0,4450.331192,5000,5000,5000,5000,4838.30458,8900.663213,5161.69542,0,0,0,10000,0,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,17,-1,38,-1,0,-1,-1,5,42,-1,10,18,3,6,12,43,34,43,-1,-1,-1,46,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12706.8912,435.4998391
0,0,35.602,0,0,53.402,0,0,17.8,0,0,0,0,0,0,89,0,71.204,0,0,71.204,0,0,0,0,100,0,0,100,0,100,100,0,0,0,79.638,0,50.08,71.204,0,50.08,0,100,0,0,0,0,0,100,0,35602.65718,0,0,35602.65827,0,35602.6574,35198.10263,17801.333,0,0,5008.336182,5008.334847,4450.331606,10000,5000,5000,0,8900.665421,4621.498441,8900.663213,17801.33062,10000,5000,0,0,0,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,-1,17,-1,38,35,5,-1,-1,37,40,15,25,30,42,-1,8,35,5,2,28,48,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13738.458,817.4783836
0,0,0,0,0,92.938,0,0,17.8,0,0,0,0,0,0,0,0,71.204,0,0,71.204,0,0,0,0,0,10.016,0,100,0,0,0,0,0,0,84.522,100,45.53,71.204,0,0,0,0,0,0,100,0,0,0,0,35602.65718,0,0,35602.65827,0,35602.6574,27794.8432,7609.748475,35602.65274,0,0,5008.334847,5000,5008.335914,4450.332152,4553.079781,5000,8900.665421,5008.335499,3257.322557,10000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,-1,17,-1,38,35,5,5,-1,-1,26,36,35,35,37,45,8,35,5,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12439.4748,446.3155912
0,0,0,0,0,88.912,0,0,57.868,0,100,0,0,0,0,0,50.08,71.204,0,0,71.204,0,0,0,0,0,0,0,0,71.204,100,0,0,0,0,100,100,0,71.204,0,100,20.032,0,0,0,100,0,0,0,0,35602.65718,0,35602.66146,35602.65827,0,35602.6574,50000,8854.197776,35602.65274,0,0,10016.67183,5000,20033.34473,10000,5000,5000,8900.665421,0,10000,5008.335763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,29,17,-1,38,35,5,5,-1,-1,41,36,8,10,30,45,8,-1,40,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13493.07,235.8598738
0,0,71.204,0,0,88.976,0,94.5,17.8,0,100,0,0,100,0,0,0,71.204,0,0,71.204,0,0,0,0,50.08,0,0,0,84.472,0,0,0,0,0,100,100,0,71.204,100,0,0,0,0,0,0,0,0,0,0,35602.65718,0,35602.66146,35602.65827,0,35602.6574,50000,8885.3501,35602.65274,0,35602.65711,10000,5000,6633.477021,10000,5000,4450.332152,8900.665421,5008.336874,5000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,-1,29,17,-1,38,35,5,5,-1,2,13,39,29,10,7,7,8,25,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13887.0156,199.7489606
