50.4,52.5,51.5,0.3,0.1,0.1,0.3,25.7,33.7,0.1,2021.645845,2021.964745,2008.879808,2011.882096,2009.684136,2111.6278,0,0,0,0,8,1,7,8,0,2,1,8,-1,-1,251538.9,249.8376125
32.9,50.5,2.1,27.3,53.3,0.2,0.2,25.2,15.9,0.1,2018.491296,2011.19316,2016.887503,2019.456924,0,2213.76333,2003.281428,0,0,0,3,1,7,8,0,4,4,-1,-1,-1,246998.4,789.720872
0.4,10.2,0.2,84.1,10.7,24.7,0.3,25.3,12.7,11.7,2019.668072,2005.288977,2011.829073,2019.440706,2022.437149,0,2014.620995,0,0,0,3,3,7,8,5,4,9,-1,-1,-1,247900.2,391.891128
48.2,0.3,0.3,59.9,21.9,5.6,21.7,1.8,1,24.7,2035.492759,2019.977027,2017.137677,2004.303283,2005.124512,2022.334412,2001.67726,0,0,0,4,3,9,6,4,0,9,-1,-1,-1,249507.6,0
9.3,0.3,0.2,98,31.6,1.1,3.3,36.5,6.4,18.4,2002.67494,2037.710252,2014.067068,1988.440801,2024.300785,2008.903397,0,2007.985849,0,0,7,3,9,7,4,8,9,3,-1,-1,254947.8,427.943825
48.1,0.3,6.9,57.8,25.2,0.2,0.3,74,13,0.9,2006.863537,2015.398361,1988.183822,2008.865348,2022.239186,2016.93433,2024.674943,2018.141556,0,0,7,3,7,7,4,8,0,2,-1,-1,257303.1,0
12.1,69.2,53.7,8.8,7.4,9.6,22.3,32.8,21.6,7.3,2016.938284,2050.688796,2017.281057,2016.619262,2077.925425,2008.788321,2021.564175,2017.118835,1982.761774,0,8,2,6,7,1,8,5,9,1,-1,267072.3,0
71.8,16.2,50.3,39.1,0.2,39.4,25.4,31.6,15.6,12.4,2005.866769,2043.093159,2009.329043,2018.32522,2011.603584,2016.944345,2007.754487,2012.319923,2609.09484,1983.460321,0,2,6,3,9,8,5,5,7,0,263963.4,0
20.4,27.5,50.3,72.5,22.7,41.8,15.5,18.9,12.7,3.6,1978.063245,2034.151635,2014.21352,2002.038177,2009.915447,2011.924595,2019.987667,2010.375985,0,2353.79534,3,2,4,3,1,8,7,6,7,5,268314,324.996971
0.5,71.2,96.9,100,25.2,10,8.5,25.3,12.7,0.1,2038.45403,2009.61688,2017.218359,1989.377546,1858.161849,2014.413645,2008.886092,1996.533276,2024.366617,0,3,2,4,3,1,8,7,1,2,5,268543.8,380.4847
68,61.3,10,58.9,1.6,48.1,23.5,25.3,3,17.2,2009.104708,1982.664937,2017.370618,2017.079052,1960.470559,2014.824322,2006.909485,2012.767065,2230.380226,1956.100323,9,5,6,3,0,9,7,1,5,0,264033,0
100,50.6,0.2,7,16.6,55.9,25.4,25.3,0.1,15.4,2016.814884,2032.538553,2022.41953,2004.300633,2003.037814,2017.240053,2011.886349,2021.650048,0,2013.129657,9,5,6,5,0,4,7,1,5,0,263038.5,381.787165
22.1,17.2,89.3,0.3,63.5,28.6,2.1,46,0.1,12.7,2014.600402,1998.457854,1992.428663,2017.191874,2026.83518,2033.732263,1997.00582,2021.820118,2002.572229,2024.753305,9,7,4,5,4,4,7,4,2,2,262817.4,0
0.6,26.7,95.8,0.4,80.7,3,12.1,62.4,0.1,3.2,2018.675141,2020.790135,2024.060745,1987.166906,2022.269954,2016.924045,0,2014.359424,0,2018.788606,1,4,4,7,4,7,7,6,2,2,261397.5,574.1609105
0.7,96.8,2.3,0.3,75.7,14.5,8.2,75.8,0.1,0.1,1840.543593,2027.377522,2022.225262,1987.165301,2018.693902,2006.907434,2009.586932,2017.33542,1993.230853,0,1,4,4,7,4,7,1,5,7,2,262426.5,288.697292
24.3,20.2,76.1,0.4,35.8,27.7,14.9,53.6,19.3,0.1,2021.984403,2010.770197,2027.360076,2058.360592,2049.282303,2016.886814,2014.436568,2017.365714,2026.183353,2006.761769,8,2,4,5,0,7,8,6,2,7,267567.9,0
91.2,65.5,53.4,0.3,15.3,3.2,49.2,26,4,9.2,2017.083855,1564.076725,2016.680551,2007.661432,2018.747238,2008.888433,2007.242591,1996.9255,0,2000.090267,9,1,6,1,4,7,0,6,2,0,268128,575.684161
100,100,0.3,30.6,25.2,0.2,50.8,5.4,12.6,13,2006.601099,2006.725523,2007.363828,2012.914072,2029.836267,2052.251035,2023.134824,2007.370884,2016.927046,2024.951845,9,1,6,1,4,3,0,6,8,0,267601.2,0
14.8,100,26.4,50.4,28.4,43.9,42.2,0.1,12.7,3.3,2002.380363,2015.07071,2017.18102,2021.724623,2019.491492,2021.073053,1992.59694,1986.02503,2016.938828,2023.889365,6,1,4,1,2,3,5,6,8,5,259391.4,0
0.5,18.3,50.4,13.8,25.1,63.4,35.1,0.2,15.7,20,2011.926018,1998.629822,2022.28866,2004.538084,2010.310195,2009.376987,2022.134092,2017.154664,2019.61521,2017.578108,8,5,4,5,2,8,5,9,9,6,259854.9,0
39,0.3,50.4,0.4,25.1,53.7,25.6,0.1,25.4,25.3,2014.428889,2022.381295,2014.248447,2063.682051,2027.467972,2008.861611,2022.384092,2006.603167,2017.094901,2014.264503,8,5,4,0,2,8,5,9,9,6,257376.3,0
50.6,0.3,50.3,0.3,47.6,27.4,5.7,0.2,25.3,25.3,2016.966808,2026.559701,2009.50771,2021.285566,2014.557907,2016.933599,2002.264207,2009.615834,2019.426211,0,8,5,4,0,2,8,4,9,9,6,258590.7,949.921494
9.3,50.8,50.3,0.4,50.5,25.7,0.3,0.1,26.8,33.5,2011.617017,2022.31441,2020.216764,2016.981056,2030.616129,2016.935545,1994.196583,2017.05246,2007.114004,2142.294146,9,5,4,8,2,8,4,9,9,1,249857.1,0
0.5,11,39.1,0.3,50.5,25.2,0.2,0.2,25.3,38,2014.303484,2025.599669,2022.257518,2022.458744,0,2014.405685,2027.359413,2017.100864,2011.582104,0,9,5,4,8,2,8,4,9,9,1,260212.5,1485.462969
28.3,64.1,0.3,68,53.8,4,0.3,16,16.9,7.5,2005.248242,2003.477025,0,2023.463519,2011.883162,2013.324459,2004.056204,2016.909518,2014.150471,2009.142991,1,3,4,4,8,0,1,7,3,4,255235.2,4259.717885
94.1,19.3,42,13.5,10.1,0.2,36.6,22.7,10.9,0.1,2016.518805,2014.429098,1011.680856,0,889.4352867,1098.685126,1997.447267,2004.338694,2037.790324,1039.095698,7,8,0,9,0,0,6,6,2,0,267126.9,-63738311543
60.9,57.1,56.2,0.4,36.3,0.2,9.1,68.3,12.4,0.1,1985.383066,2003.340501,2014.407836,2142.312371,2002.434137,2032.450487,2011.13111,1992.601717,2012.223324,2010.358773,7,7,8,2,1,4,7,1,4,0,260303.7,0
19.6,100,4.5,0.3,41.9,22.3,0.3,69.4,12.6,0.1,2007.23349,1996.445389,2016.825277,0,2002.39906,2029.180792,1993.876003,2004.557611,2017.319621,2006.793128,4,7,8,2,1,4,7,1,5,7,263093.4,2.911326
0.6,21.1,82.8,81.5,61.4,2.8,20.6,12.5,9.7,0.1,2011.849818,1994.239918,2024.646819,1291.038324,1999.365328,2019.278384,1044.485698,1493.001677,2016.052075,2032.041018,8,4,2,3,6,4,3,3,2,4,263833.2,0
0.7,22.6,15.1,56.5,77.2,42.2,24.2,22.7,12.7,0.1,2016.93287,2042.782142,2020.338981,2001.843987,2016.953232,2010.799725,2027.014151,1997.492132,2017.356876,2022.214674,8,5,7,4,4,4,5,3,6,1,264595.5,0
0.5,45.2,40.9,18.1,32.9,40.7,25.4,60.6,12.9,0.1,2016.947071,2018.691271,0,2008.311144,2020.690102,2019.611739,1979.268125,1999.322062,2012.285773,1996.998174,8,5,7,2,4,1,7,5,6,7,259743.9,1195.975379
37.3,12.6,6.6,0.3,41.2,42.4,27,54,24.5,0.1,2019.463566,2009.647727,2016.049342,2006.84455,2011.85172,2011.487305,2021.96674,2017.36643,2032.415302,1975.89958,8,0,6,7,8,4,7,5,4,5,258066.9,0
10.7,0.4,0.3,0.5,50.6,32.4,25.4,64.7,25.3,11,2014.434939,2017.073944,2022.423835,2006.869104,2009.427652,1992.130264,1992.747815,2006.911658,1999.164493,2030.312802,8,9,6,7,8,4,7,7,4,5,254712,0
