0,0,10.016,0,0,0,0,44.5,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,83.8,0,0,0,0,0,0,100,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,7,21,-1,33,26,26,2,-1,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10398.6876
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,17.8,0,0,0,100,0,80.104,0,0,0,0,0,0,0,0,0,100,0,0,100,0,0,0,50.08,35.602,0,50.08,0,0,0,-1,-1,46,43,20,26,26,39,36,24,44,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11457.4836
0,50.08,0,0,100,0,0,0,0,0,0,10.016,0,50.08,71.204,0,100,8.9,0,0,0,0,44.5,40.066,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,100,0,0,0,0,0,0,-1,35,4,17,43,14,43,13,23,1,-1,16,11,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13128.0426
0,50.08,0,89,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71.204,89,0,0,100,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,35,-1,3,9,26,27,30,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10686.4332
0,0,0,0,0,20.032,0,0,0,0,100,0,0,0,10.016,0,0,17.8,0,0,0,0,100,0,0,0,0,0,0,10.016,0,0,0,0,0,100,0,0,71.204,100,0,0,0,0,0,100,0,0,100,0,-1,35,-1,17,5,38,29,45,10,36,22,14,39,17,-1,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11563.6812
100,0,0,0,0,0,0,50.08,100,0,0,0,0,100,0,0,0,0,0,0,40.066,0,0,0,0,91.98,0,100,0,71.204,0,100,71.204,100,0,0,0,44.5,71.204,0,0,0,0,0,0,0,0,0,0,0,32,8,-1,-1,13,38,-1,29,27,25,29,31,20,25,37,7,33,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13332.1194
100,50.08,0,0,89,0,0,50.08,100,0,0,0,0,0,71.204,0,0,0,100,100,0,0,50.08,0,0,0,0,0,0,0,100,0,71.204,100,0,0,89,0,71.204,0,44.5,0,100,0,0,91.06,0,0,0,0,32,8,-1,-1,0,38,-1,30,14,45,22,1,33,36,-1,18,7,4,42,19,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13307.0496
100,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,89,0,0,0,0,0,0,50.08,0,0,0,35.602,0,0,0,100,0,71.204,0,0,0,89,0,71.204,0,0,0,100,0,0,0,45.53,0,100,0,32,8,-1,-1,2,38,-1,30,-1,15,22,26,46,36,1,48,0,4,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12616.1754
0,0,20.032,0,89,0,0,100,100,0,0,0,0,0,0,0,100,0,0,0,0,0,50.08,0,100,0,0,0,0,0,100,0,84.7,0,0,0,89,0,71.204,0,0,0,0,0,0,0,50.08,0,100,0,32,8,-1,-1,2,38,-1,30,-1,24,22,16,46,36,7,48,16,4,32,-1,-1,24,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12734.85
0,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,0,100,0,100,0,0,100,50.08,0,0,100,0,0,100,0,100,0,84.344,0,0,0,0,0,71.204,0,0,0,100,0,0,0,0,0,100,0,32,8,-1,-1,2,38,-1,30,-1,-1,22,42,-1,48,28,21,16,4,32,1,18,25,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13151.5644
0,100,20.032,0,89,0,0,0,100,0,0,0,0,0,0,0,0,71.204,100,0,35.602,0,93.98,0,0,0,10.016,0,100,0,100,0,71.204,0,0,0,0,0,71.204,0,50.08,0,100,0,0,100,100,35.602,100,0,32,8,-1,17,2,38,-1,30,-1,-1,22,42,-1,20,28,-1,42,4,40,1,18,48,22,45,46,26,30,47,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14178.3264
100,0,0,100,0,10.016,100,0,100,0,44.5,0,100,0,0,0,0,71.204,100,0,0,0,0,0,0,0,0,0,0,0,0,0,71.204,0,89,0,0,0,71.204,0,0,0,100,100,0,0,100,0,100,0,32,8,-1,17,-1,38,-1,0,-1,-1,5,42,-1,10,18,3,6,12,43,34,43,-1,-1,-1,46,-1,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12706.8912
0,0,35.602,0,0,53.402,0,0,17.8,0,0,0,0,0,0,89,0,71.204,0,0,71.204,0,0,0,0,100,0,0,100,0,100,100,0,0,0,79.638,0,50.08,71.204,0,50.08,0,100,0,0,0,0,0,100,0,20,-1,-1,17,-1,38,35,5,-1,-1,37,40,15,25,30,42,-1,8,35,5,2,28,48,-1,-1,-1,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13738.458
0,0,0,0,0,92.938,0,0,17.8,0,0,0,0,0,0,0,0,71.204,0,0,71.204,0,0,0,0,0,10.016,0,100,0,0,0,0,0,0,84.522,100,45.53,71.204,0,0,0,0,0,0,100,0,0,0,0,20,-1,-1,17,-1,38,35,5,5,-1,-1,26,36,35,35,37,45,8,35,5,28,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12439.4748
0,0,0,0,0,88.912,0,0,57.868,0,100,0,0,0,0,0,50.08,71.204,0,0,71.204,0,0,0,0,0,0,0,0,71.204,100,0,0,0,0,100,100,0,71.204,0,100,20.032,0,0,0,100,0,0,0,0,20,-1,29,17,-1,38,35,5,5,-1,-1,41,36,8,10,30,45,8,-1,40,16,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13493.07
0,0,71.204,0,0,88.976,0,94.5,17.8,0,100,0,0,100,0,0,0,71.204,0,0,71.204,0,0,0,0,50.08,0,0,0,84.472,0,0,0,0,0,100,100,0,71.204,100,0,0,0,0,0,0,0,0,0,0,20,-1,29,17,-1,38,35,5,5,-1,2,13,39,29,10,7,7,8,25,36,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13887.0156
0,0,0,0,0,71.204,0,0,17.8,0,0,35.602,92.42,100,20.032,0,0,89.194,0,0,81.22,89,0,71.204,0,44.5,35.602,0,0,80.104,0,0,0,89,0,100,100,0,71.204,0,100,0,0,0,71.204,0,0,0,0,0,20,-1,29,17,-1,38,35,17,5,-1,44,13,33,36,26,14,23,8,12,11,29,20,25,21,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14567.7048
0,89,8.9,0,0,71.204,0,0,71.204,0,0,0,0,100,0,0,0,84.966,0,0,30.05,0,0,71.204,0,100,71.204,89,0,71.204,0,0,0,0,0,100,0,0,81.22,0,94.5,0,0,0,71.204,0,0,0,0,0,26,-1,29,17,-1,38,35,17,5,-1,44,13,25,38,8,40,23,1,20,20,2,27,-1,-1,40,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14798.6688
0,100,0,0,0,71.204,0,89,0,0,0,0,0,0,71.204,0,0,0,0,0,10.016,0,100,71.204,0,0,71.204,92.42,0,80.104,0,0,0,0,0,74.558,0,0,71.204,0,0,67.8,82.14,0,71.204,0,0,0,0,0,26,-1,29,14,-1,38,35,-1,5,27,44,20,42,41,41,1,23,7,29,22,-1,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14227.7346
0,0,35.602,0,0,71.204,0,89,0,0,0,53.402,0,0,71.204,0,0,0,0,0,10.016,0,44.5,80.104,0,0,85.336,0,0,71.204,100,0,0,0,0,100,0,100,71.204,100,0,0,0,0,71.204,100,0,0,0,0,26,-1,29,14,-1,38,35,-1,5,45,44,26,37,37,30,20,23,7,22,11,11,-1,2,23,-1,39,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14483.1366
0,44.5,0,0,0,0,0,0,42.88,0,0,0,100,0,92.864,0,0,32.862,100,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,100,91.06,100,0,0,71.204,100,0,0,100,0,84.276,100,0,20.032,0,0,26,-1,29,14,-1,38,35,-1,20,45,44,47,-1,-1,39,8,23,8,1,18,14,33,34,42,12,14,17,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14080.1208
0,100,20.032,0,0,0,0,0,0,0,0,0,100,0,84.828,0,0,0,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,100,0,0,71.204,0,0,0,0,0,71.204,0,44.5,0,0,0,26,-1,29,14,-1,38,35,-1,20,-1,44,-1,46,12,35,-1,23,1,-1,-1,-1,14,-1,-1,12,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13485.5388
0,0,89.748,0,0,0,0,0,0,100,0,0,0,0,71.204,100,0,0,100,0,71.204,0,0,71.204,0,0,85.026,0,0,71.204,0,44.5,0,0,0,100,0,0,71.204,89,0,0,0,0,71.204,0,0,0,0,100,26,-1,29,14,-1,38,35,2,20,-1,44,-1,49,9,31,-1,23,-1,15,39,18,26,-1,-1,-1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13737.3816
0,0,84.094,0,0,0,100,0,0,100,0,0,0,0,71.204,0,0,0,0,0,85.094,0,0,71.204,0,0,71.204,0,100,71.204,0,0,0,100,0,100,0,0,0,0,0,30.05,100,0,71.204,100,0,71.204,0,100,26,-1,29,14,-1,-1,35,2,20,-1,44,-1,49,-1,42,28,23,6,41,20,-1,45,47,33,33,2,41,6,28,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13937.61
0,0,71.204,0,0,16.43,100,0,0,100,0,20.032,0,0,71.204,0,0,10.016,91.06,0,84.622,0,0,84.076,0,0,71.204,0,100,71.204,0,0,0,100,0,0,0,0,0,0,0,0,100,0,71.204,0,0,71.204,0,0,26,-1,29,14,-1,-1,-1,2,20,-1,44,-1,-1,-1,42,28,23,11,42,20,5,6,47,33,-1,23,18,17,28,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13338.7164
0,0,71.204,0,0,71.204,0,0,0,0,0,16.43,0,0,71.204,0,0,10.016,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,0,0,0,0,0,0,0,100,0,71.204,0,0,71.204,0,0,26,-1,29,14,-1,-1,-1,2,20,-1,44,-1,5,-1,42,-1,23,-1,11,-1,-1,-1,47,-1,-1,-1,-1,17,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13181.4564
0,0,71.204,100,0,71.204,100,0,0,0,50.08,71.204,0,0,71.204,0,0,0,100,0,0,0,100,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,0,0,82.15,84.552,0,100,0,0,0,71.204,0,0,71.204,0,0,26,-1,29,14,-1,-1,-1,2,11,-1,44,38,5,-1,-1,-1,23,-1,37,6,-1,3,47,22,40,18,38,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14869.344
0,0,71.204,0,0,71.204,0,0,0,0,50.08,71.204,100,0,71.204,100,100,0,0,0,71.204,0,0,71.204,0,0,71.204,89,100,71.204,0,0,0,0,0,0,0,0,71.204,0,100,0,0,0,71.204,0,0,90.576,89,0,26,-1,29,14,-1,-1,-1,2,11,-1,44,38,5,-1,20,-1,23,-1,-1,47,12,15,47,28,40,47,16,10,48,15,47,27,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15258.8568
0,0,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,71.204,89,0,0,0,0,71.204,0,0,84.534,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,80.104,0,0,0,0,0,71.204,0,50.08,71.204,0,0,26,-1,29,14,-1,8,-1,2,11,-1,44,38,5,32,20,-1,23,-1,-1,38,46,23,47,-1,-1,-1,-1,6,-1,15,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14844.828
0,0,0,0,0,71.204,0,0,71.204,0,0,81.22,0,0,0,0,0,71.204,0,0,71.204,0,0,84.082,0,0,71.204,0,0,81.22,0,0,71.204,0,0,0,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,89,26,-1,29,17,-1,8,-1,41,11,-1,44,38,5,32,20,-1,23,-1,-1,-1,-1,23,47,29,49,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14871.9252
0,0,0,100,0,71.204,0,0,71.204,0,0,71.204,100,0,10.016,0,0,71.204,0,0,86.296,0,0,71.204,0,0,71.204,100,50.08,71.204,0,0,71.204,0,0,0,0,0,71.204,0,0,71.204,0,0,80.104,0,0,71.204,0,0,26,-1,29,17,-1,8,-1,41,11,-1,44,38,5,32,20,-1,23,-1,-1,-1,-1,3,47,20,12,14,28,27,44,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14944.9428
100,0,40.066,100,0,79.42,0,0,71.204,0,50.08,71.204,0,0,71.204,0,0,0,0,0,71.204,0,0,71.204,100,45.53,71.204,0,100,84.334,100,0,40.066,0,0,71.204,100,0,71.204,0,0,84.714,0,100,71.204,0,0,71.204,0,0,26,-1,29,-1,-1,8,-1,41,11,-1,44,38,5,35,20,2,23,14,-1,32,28,41,47,24,30,29,36,10,5,0,3,25,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16711.6374
100,0,40.066,100,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,100,0,0,0,0,71.204,0,0,71.204,0,0,71.204,0,44.5,84,0,0,40.066,100,100,71.204,100,44.5,71.204,0,0,84.75,0,0,71.204,0,0,71.204,0,0,26,-1,29,-1,-1,8,-1,41,11,-1,44,38,5,35,20,2,23,14,-1,32,28,41,47,37,15,29,36,0,34,33,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16316.9628
0,0,40.066,0,0,84.762,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,100,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,40.066,100,0,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,71.204,100,0,26,-1,29,-1,-1,8,-1,41,11,-1,44,38,5,35,20,2,23,14,-1,32,-1,5,47,-1,-1,-1,18,-1,39,33,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15199.2312
0,100,40.066,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,71.204,0,0,85.596,0,100,71.204,0,100,71.204,0,0,81.22,0,100,40.066,0,100,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,71.204,100,50.08,26,-1,29,-1,-1,8,-1,41,11,-1,44,38,5,35,20,2,23,17,-1,32,-1,49,47,-1,1,39,31,25,22,1,48,29,20,1,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17516.1744
0,0,40.066,0,0,71.204,0,0,71.204,0,0,0,0,0,0,0,0,71.204,0,0,71.204,0,0,71.204,0,0,0,0,0,71.204,0,0,40.066,0,0,91.864,0,100,71.204,0,0,71.204,0,0,71.204,0,89,71.204,100,0,-1,-1,29,-1,-1,8,-1,41,-1,-1,44,38,5,35,20,2,23,17,-1,32,-1,-1,47,-1,-1,-1,35,35,-1,37,48,-1,46,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15222.6108
100,0,40.066,0,0,71.204,0,44.5,71.204,0,0,60.1,0,100,71.204,0,0,80.104,0,0,71.204,0,100,71.204,0,0,71.204,0,0,71.204,0,0,40.066,0,0,85.854,0,100,71.204,0,0,71.204,0,0,71.204,0,0,71.204,100,0,-1,-1,29,-1,-1,8,-1,41,-1,11,44,38,5,35,20,2,23,17,14,32,26,0,47,17,13,22,35,11,7,37,48,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17105.9976
0,0,80.132,0,89,71.204,0,100,71.204,0,0,0,0,0,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,81.22,0,0,71.204,0,0,48.966,0,0,71.204,0,0,71.204,0,50.08,71.204,0,0,35.602,0,0,81.222,0,100,-1,-1,29,-1,-1,8,-1,41,-1,2,32,38,5,35,20,2,23,17,14,32,26,44,47,40,47,49,18,7,-1,4,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16653.5154
0,0,80.132,0,50.08,71.204,0,100,71.204,0,0,0,82.14,0,90.008,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,100,48.966,0,0,71.204,0,0,71.204,0,50.08,71.204,0,0,0,0,0,71.204,0,0,-1,-1,29,-1,-1,8,-1,41,-1,2,-1,38,5,35,20,2,23,17,14,32,26,4,47,32,12,-1,14,7,14,40,31,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16353.8886
0,0,80.132,0,0,71.204,0,100,71.204,100,50.08,0,0,0,84.444,0,0,71.204,0,0,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,40.066,0,0,71.204,0,0,71.204,0,0,53.772,100,0,0,0,0,71.204,0,0,-1,-1,29,-1,-1,8,-1,41,-1,2,-1,38,5,35,20,2,23,17,14,32,26,-1,47,9,41,10,14,7,42,24,-1,7,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15582.8442
0,0,80.132,0,0,71.204,0,100,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,0,0,81.22,0,0,71.204,0,0,40.066,0,0,84.35,0,0,71.204,0,0,48.282,100,0,84.332,0,100,71.204,0,0,-1,-1,29,44,-1,8,-1,11,-1,2,-1,38,5,35,20,2,23,17,14,32,26,-1,47,42,41,-1,46,7,42,35,-1,41,-1,44,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16371.1368
0,0,80.132,0,0,71.204,0,100,71.204,0,50.08,80.104,100,0,71.204,100,0,71.204,0,0,71.204,0,0,71.204,0,0,71.204,100,0,71.204,0,0,60.1,0,0,83.958,0,0,71.204,0,100,8.214,100,0,100,0,0,71.204,0,0,-1,-1,29,44,-1,8,-1,11,-1,2,-1,38,5,35,20,2,23,17,14,32,26,32,47,-1,41,12,-1,7,42,35,27,15,10,-1,40,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16470.579
0,0,80.132,0,0,71.204,100,0,86.942,0,100,80.448,0,0,84.48,0,0,71.204,0,0,71.204,100,0,71.204,0,0,71.204,0,0,71.204,0,0,70.116,82.14,0,86.072,0,0,71.204,0,100,71.204,0,100,89.276,0,0,71.204,0,0,-1,-1,29,44,-1,8,-1,11,-1,2,-1,38,5,35,20,2,23,17,14,32,26,32,47,-1,33,41,44,8,6,40,10,21,11,43,40,35,14,32,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16810.6956
0,50.08,80.132,0,0,71.204,0,0,84.064,0,0,71.204,0,0,71.204,0,0,71.204,0,100,71.204,0,0,90.066,0,0,71.204,0,0,0,0,0,60.1,82.14,0,85.326,0,0,71.204,0,0,71.204,0,100,100,0,0,81.222,0,0,-1,-1,-1,44,-1,8,-1,11,-1,2,-1,38,5,35,20,2,23,17,14,32,26,32,47,47,33,41,1,8,-1,19,-1,-1,-1,43,-1,35,23,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16404.4878
