100,0,0,100,100,100,0,0,0,81.47228602,0,100,0,100,0,0,100,100,100,62.16870461,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,99.97517995,62.16870461,100,100,100,100,100,0,0,0,100,99.99379306,0,3177.103799,16111,4029,4029,3437.036039,2254.817946,2026.186024,10016.67138,4029,1488.636116,3303.311726,851.8962007,5008.336182,2540.363884,4029,16111,1343.69002,8117.727018,8613.094821,2002.813976,10016.67168,725.6882742,3335.335974,4029,4029,4029,4029,591.9639615,4029,7497.905179,4029,1453.873336,1774.182054,1231.436644,693.6640264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,39,34,40,13,37,5,38,20,24,30,41,9,24,47,18,0,9,48,5,19,30,43,11,16,3,42,13,4,48,17,0,37,0,43,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1419344.265,1152.004902,1452406.284,1912.701634
100,0,0,100,100,100,100,0,100,0,100,100,0,100,0,100,0,0,62.16870461,0,0,100,0,100,0,0,100,0,0,0,100,100,0,100,0,0,100,100,0,62.16870461,0,0,100,100,100,100,0,100,0,62.16870461,4029,4029,2871.70257,4029,4029,4029,2216.502892,10016.67138,4029,2269.92512,10016.67138,4029,4029,4029,4029,1759.07488,1812.497108,820.1927501,16111,2351.270498,10016.67168,1157.29743,4029,4029,1505.544211,4029,2850.078583,4029,829.6662721,0,4029,1178.921417,4029,873.596767,1677.729502,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,23,47,10,13,37,5,18,45,4,49,21,15,6,31,4,5,0,8,26,39,47,30,11,0,3,42,43,0,-1,44,42,33,0,26,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1408835.204,1325.196037,1432447.545,2215.594139
100,100,0,0,0,100,100,0,0,0,0,100,100,100,0,100,100,100,82.08056607,100,0,0,0,100,100,0,0,0,31.08435231,0,100,0,0,0,100,100,100,100,100,100,0,0,0,100,0,0,0,0,0,0,4029,8215.999072,4029,4029,3084.324849,4029,5008.335876,4029,0,16111,6179.043492,4029,5008.336182,4029,4029,9931.956508,4029,16111,0,4029,0,0,4029,4029,4029,0,2878.628035,944.6751511,1521.724972,0,2319.918273,1150.371965,2507.275028,1709.081727,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,18,17,36,13,37,28,16,-1,39,38,43,18,24,35,38,5,19,-1,1,-1,-1,30,11,15,-1,6,13,0,-1,23,6,0,23,12,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1384602.256,1563.396836,1415623.953,1256.602381
100,0,0,0,0,0,0,0,0,0,0,100,0,100,0,0,0,100,0,100,100,0,0,0,0,0,100,0,55.24176029,100,0,100,0,100,100,0,100,100,25.49189994,0,100,100,0,100,100,100,100,0,62.16870461,100,4107.999451,4029,4029,4029,4029,4029,9175.69774,6935.30226,4029,4029,4029,4029,4029,7760.294618,10016.67138,4029,0,0,0,0,0,0,4029,4029,8900.666499,0,4029,4029,16111,0,1395.927714,4029,1823.874038,8350.705382,809.1982483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,45,17,36,13,33,49,49,40,46,34,37,41,19,48,44,-1,-1,-1,-1,-1,-1,43,11,28,-1,31,26,29,-1,0,20,0,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1379137.806,1756.963638,1441625.428,1468.477962
100,0,0,0,0,100,100,0,0,62.16870461,100,100,0,100,0,0,100,0,100,100,100,0,0,0,100,100,0,0,100,100,0,100,100,100,0,100,100,100,0,0,0,0,0,0,0,0,100,100,0,0,4029,4029,4029,4029,4029,16111,4029,4029,4029,4029,16111,7185.719003,2356.827625,4029,4029,8925.280997,0,0,0,0,0,0,4029,4029,4029,0,4029,10016.67322,0,0,4029,16111,2499.586233,1672.172375,1529.413767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,25,35,46,13,18,5,6,16,20,29,28,24,33,10,28,-1,-1,-1,-1,-1,-1,47,11,37,-1,31,9,-1,-1,36,19,0,24,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1409266.091,1761.574517,1391482.976,2514.808544
100,0,0,100,0,100,0,0,0,0,100,100,100,100,0,100,0,0,0,100,100,0,0,100,0,0,0,100,100,0,0,100,100,100,0,0,0,100,88.69095649,0,0,0,100,0,0,0,0,0,100,66.40804419,4107.999451,4029,2587.109462,4029,9463.013553,4029,16111,6591.023292,16111,4029,6647.986447,4029,2351.727995,1441.890538,4029,4029,1677.272005,1670.340954,0,0,0,0,4029,9280.824822,0,0,4029,4029,0,0,5008.335166,4029,2358.659046,4029,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,15,3,33,19,27,28,49,48,11,19,10,32,3,5,20,32,0,-1,-1,-1,-1,37,38,-1,-1,31,13,-1,-1,38,23,0,12,42,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1347832.348,1712.586405,1418045.961,1747.272978
100,0,100,0,0,100,100,100,100,0,0,0,100,100,0,100,0,0,0,0,0,0,0,0,0,0,0,100,0,55.24176029,100,0,100,0,0,100,0,100,100,31.08435231,0,100,0,100,0,100,0,100,50.99000683,100,4029,4029,8215.999072,4029,4029,4029,8055.5,4029,4029,1951.061042,16111,2077.938958,5008.336182,8900.666352,4029,4029,4029,16111,1913.625942,4029,4029,4029,4029,8055.5,0,0,4029,0,0,0,0,0,2115.374058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,15,48,47,35,27,49,13,43,41,38,41,39,29,5,45,32,8,0,12,30,2,37,49,-1,-1,6,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1401754.894,1873.636932,1421598.61,1560.602355
100,100,0,0,0,0,100,0,100,0,100,100,0,100,100,100,100,0,0,0,0,0,0,0,0,100,100,100,0,0,0,0,100,0,100,0,100,100,71.14393892,0,0,0,0,0,0,100,0,100,62.16870461,100,4107.999451,4029,2678.441765,4029,4029,4029,4029,4029,4029,16111,0,4029,4029,1541.223066,10016.67138,4029,4029,16111,2487.776934,1350.558235,4029,4029,4029,7354.016811,0,0,4029,0,0,0,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,25,15,1,26,36,13,16,10,49,-1,34,45,32,48,11,37,8,32,15,27,14,47,38,-1,-1,6,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1414310.539,1840.551201,1371693.289,952.5730638
100,0,0,100,0,0,100,0,0,50.99000683,0,0,0,0,0,100,0,0,0,100,100,0,0,0,0,100,0,100,100,100,100,0,99.97517995,0,0,100,0,0,62.16870461,0,0,100,0,0,0,0,100,100,62.16870461,25.49189994,4107.999451,4029,4029,4029,16111,16111,10016.67138,2455.985837,4029,4029,4029,1772.430433,8215.999072,1123.889235,10016.67138,2269.925155,1080.483514,0,1824.627251,7611.427572,2256.569567,8499.572428,4029,1759.074845,4029,0,4029,0,0,0,0,0,1573.014163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,25,15,46,29,19,38,0,30,41,3,27,9,32,48,35,32,-1,32,28,27,28,47,35,20,-1,6,-1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1378088.864,1709.552844,1446444.419,3912.80409
100,100,100,100,0,0,100,0,50.99000683,0,0,0,100,0,0,100,100,100,0,100,0,0,0,0,0,0,0,100,100,0,100,0,100,100,0,100,0,100,62.16870461,100,0,0,0,100,0,0,100,100,0,100,4392.720368,4029,4029,4029,4029,4029,10016.67138,6696.578952,4029,4029,4029,4029,8215.999072,4029,4029,16111,4029,700.0296097,1516.140916,4029,4029,16111,4029,4029,16111,0,4029,5021.70068,0,0,0,0,1812.829474,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,17,15,3,16,37,38,49,43,33,46,1,8,30,32,19,2,0,0,12,27,28,47,35,39,-1,6,49,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1423921.024,1648.746981,1418894.982,204.0024941
100,100,100,100,0,0,100,0,55.24176029,0,0,0,0,0,100,0,0,100,0,50.99000683,0,0,0,0,100,0,0,0,62.16870461,31.08435231,100,100,100,100,0,0,0,0,100,55.24176029,100,100,100,100,0,100,0,100,0,100,4029,2900.217809,4029,7270.872105,1128.782191,4029,10016.67138,9386.517113,4029,1288.860654,4029,4029,8215.999072,1383.449776,4029,6724.482887,4029,1522.65043,8900.666499,4029,5008.335876,4029,4029,2645.550224,8840.127895,4029,2740.139346,8900.664784,4029,4029,0,0,2506.34957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,17,32,49,17,33,28,38,30,6,42,3,19,24,31,38,40,45,39,1,29,2,47,24,49,43,6,8,0,14,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1422146.413,2137.612206,1410690,1930.606574
100,100,100,0,0,100,100,0,0,0,100,0,0,0,0,0,100,0,0,0,100,0,0,100,100,100,100,0,100,0,0,100,100,0,0,100,100,100,0,0,100,0,0,100,0,100,0,100,0,0,1258.159134,4029,4029,1713.361027,1744.078301,4029,4029,4029,4029,4029,432.5958633,7770.024857,4029,4029,4029,2267.270982,4029,933.4294471,2284.921699,2315.638973,4029,503.5698844,4029,2662.97469,4029,1980.380778,4029,0,8340.975143,2048.619222,0,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,35,40,1,36,20,5,16,10,6,0,28,26,24,31,2,23,0,36,1,25,2,47,0,37,43,32,-1,28,43,-1,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1374042.356,1675.450996,1473995.428,1452.100537
100,0,0,0,100,0,100,0,100,100,100,0,0,0,0,100,100,0,0,0,0,0,100,100,100,100,0,0,100,0,100,0,0,0,100,100,100,0,0,62.16870461,0,0,0,0,100,100,100,100,100,100,4029,4029,16111,4029,4029,2744.354436,5640.5413,16111,4029,4029,4029,1284.645564,2714.703984,4029,16111,16111,4029,620.6854478,4029,4029,1314.296016,4029,3408.314552,3951.062728,2632.200997,1732.873884,2296.126116,0,10016.67168,3887.194974,4029,0,4029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,35,9,46,16,30,28,49,10,34,4,30,25,24,48,8,22,47,6,15,25,44,47,28,28,0,0,-1,39,28,36,-1,45,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1458464.644,1712.117715,1487171.968,1057.678752
100,100,0,0,0,100,100,100,0,55.24176029,100,0,0,100,100,0,0,0,0,0,0,100,0,0,100,100,0,0,86.79783999,100,100,100,100,100,100,100,100,0,62.16870461,55.24176029,0,0,0,0,0,100,0,100,100,100,7488.580203,4029,4029,4029,7611.427572,4029,5838.868754,3248.994572,2026.367718,2091.294451,8622.419797,8900.666352,4029,4029,8499.572428,4029,4029,4029,8900.666499,4029,4029,4029,4029,4029,4107.999451,2825.944096,1203.055904,4029,16111,4037.289954,2002.632282,0,4029,0,10016.67175,780.0054281,1937.705549,0,0,0,0,0,0,0,0,0,0,0,0,0,49,35,36,5,48,30,28,7,10,34,49,9,33,32,48,6,21,31,39,1,24,14,47,13,28,0,0,25,29,28,10,-1,45,-1,38,7,34,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1466494.031,1690.417352,1469740.602,3212.227546
100,100,100,100,100,0,0,99.97517995,100,100,100,0,0,0,0,0,100,100,0,62.16870461,0,100,100,0,0,0,0,0,25.49189994,0,100,100,0,100,100,100,0,100,0,99.99379306,0,100,0,100,0,100,0,100,55.24176029,0,4029,4029,16111,1685.181182,4029,4029,8465.632414,4958.8252,1648.891484,1964.416641,4029,685.3396352,2723.369603,1025.542882,1305.630397,2238.888039,4029,0,2380.108516,7645.367586,4029,4029,10016.67399,4029,4107.999451,1658.479183,4029,1141.251394,6959.20349,8900.666499,4029,9151.79651,4029,4029,2064.583359,-929.8251996,1790.111961,0,0,4029,1862.205724,0,0,0,0,0,0,0,0,0,41,4,9,0,47,37,39,7,17,43,21,0,33,22,33,34,3,-1,17,39,16,2,19,35,28,0,31,22,8,48,10,8,45,1,43,7,34,-1,-1,30,22,-1,-1,-1,-1,-1,-1,-1,-1,-1,1444735.992,1711.438489,1481595.772,1440.971941
100,100,0,0,100,0,0,100,100,100,100,0,0,100,100,0,100,0,0,100,100,100,0,100,0,0,100,100,65.73769474,0,100,100,0,100,100,100,0,100,0,0,0,100,0,0,0,100,0,0,62.16870461,62.16870461,10016.67145,2936.403622,6944.204714,4029,4029,4029,4029,4029,4029,1648.891481,1640.672067,3957.384099,4029,16111,1919.341553,7616.867013,4029,4029,10016.67168,2388.327933,2088.990553,4029,716.9080599,4029,4107.999451,1818.176068,2109.658447,4029,6483.505544,5209.411187,1986.314393,8494.132987,940.6135174,4029,2380.108519,553.3023548,4029,1940.009447,0,1092.596378,2042.685607,0,0,0,0,0,0,0,0,0,49,30,9,16,13,37,20,7,10,41,27,9,45,19,31,8,33,26,48,27,23,4,0,35,28,0,31,14,28,9,21,8,0,1,41,0,34,23,-1,30,21,-1,-1,-1,-1,-1,-1,-1,-1,-1,1469067.422,1571.323181,1486024.476,2154.7721
100,100,0,0,0,100,0,0,100,100,100,100,0,100,100,100,0,100,50.99000683,0,100,100,0,100,0,0,100,100,84.45161691,0,100,0,0,100,100,100,100,0,0,0,0,0,0,100,100,100,0,100,0,0,1566.5136,8215.999072,4029,2059.003495,4029,4589.977675,4029,4029,4029,4029,2462.4864,2492.168835,4029,1658.908155,16111,2401.612825,4029,1969.996505,2370.091845,4029,1627.387175,1529.755948,673.3610326,4029,4107.999451,2499.244052,1210.922352,2075.321144,4029,1536.831165,2545.667646,16111,963.8442796,4029,4908.082996,1483.332354,1180.872335,4029,0,1953.678856,4029,0,0,0,0,0,0,0,0,0,14,18,36,26,13,28,44,11,10,20,14,5,33,43,9,17,15,26,43,27,17,47,0,45,28,47,0,30,34,5,21,8,0,1,28,21,0,23,-1,30,35,-1,-1,-1,-1,-1,-1,-1,-1,-1,1438699.63,1818.71707,1501428.991,2535.684815
100,0,0,100,0,100,0,0,100,100,100,100,0,100,0,0,0,100,0,100,0,0,0,0,0,100,100,100,0,0,100,100,0,100,100,100,100,0,100,100,0,0,100,100,100,100,0,100,0,50.99000683,4029,4029,4029,4029,4029,5007.138843,4029,4029,4029,1790.700647,7273.724955,4029,4029,969.689324,0,2032.860176,7272.241511,5001.205066,1026.450499,4029,8055.5,4029,1745.719268,4029,4029,1696.106198,1220.531088,4029,8215.999072,6494.568711,8837.275045,6102.656091,926.7085504,8838.758489,2332.893802,2283.280732,1153.753272,8055.5,9616.431289,4029,2238.299353,728.0070897,0,0,0,0,0,0,0,0,44,11,36,26,13,8,34,25,10,35,38,5,33,43,-1,43,9,8,43,27,39,42,17,45,3,47,0,31,49,19,38,8,0,9,47,17,0,39,19,30,35,0,-1,-1,-1,-1,-1,-1,-1,-1,1461272.589,1863.550175,1459878.991,1334.49588
100,100,100,0,0,0,0,0,100,100,0,100,0,100,100,100,100,0,100,0,0,0,100,0,0,0,100,0,100,0,100,0,0,0,0,100,100,0,50.99000683,100,0,100,0,100,0,100,0,100,100,0,4029,4644.862613,4029,4029,8382.794632,4330.372533,4475.161357,4029,4485.17803,4029,8215.999072,4029,3380.005179,859.1872554,16111,1957.022776,4029,7345.348182,2769.789331,4029,3770.655434,1907.692115,0,4029,4029,1913.138648,4029,1212.789969,4029,0,7728.205368,8765.651818,1073.896455,16111,2115.861352,783.4131486,1297.602283,0,4029,2121.307885,4365.975523,874.0881127,0,0,0,0,0,0,0,0,41,18,36,26,28,18,39,22,39,35,38,11,39,43,48,43,1,8,18,15,39,30,-1,45,2,47,14,43,16,-1,28,8,0,9,47,0,0,-1,13,30,18,0,-1,-1,-1,-1,-1,-1,-1,-1,1457263.795,2080.267031,1563525.268,2356.6171
99.97517995,100,100,0,0,0,0,100,100,0,100,100,0,100,0,100,0,0,100,100,100,100,0,0,0,99.97517995,100,100,100,100,100,0,100,100,0,0,100,100,0,50.99000683,0,100,0,100,0,100,100,100,100,100,4029,8233.513286,4029,16111,2159.915217,4029,1076.271746,10273.02961,4029,1383.449801,4029,4029,2645.550199,951.2367871,4029,4029,4029,5837.97039,0,4029,4029,1088.830802,2952.728254,4029,2940.169198,4029,4029,4029,8215.999072,1112.99969,16111,16111,970.7383965,7877.486714,4029,917.8479964,1254.544251,16111,2916.00031,1024.984535,4029,16111,778.7328171,0,0,0,0,0,0,0,41,18,36,49,33,1,30,8,7,25,21,11,25,33,10,26,46,8,-1,15,27,2,30,20,2,47,32,43,39,13,28,19,0,18,45,33,0,29,13,0,37,48,0,-1,-1,-1,-1,-1,-1,-1,1530644.293,2135.630456,1561425.262,1838.460657
100,0,0,100,0,0,100,0,100,0,100,100,0,0,0,0,0,0,0,76.45087207,100,100,100,100,100,100,100,100,100,0,100,0,100,100,100,0,100,100,100,100,0,100,100,100,0,100,0,100,100,100,4029,4029,4029,4029,4029,16111,1712.330384,16111,2316.669616,4029,2705.737038,7876.051096,4029,4029,1676.797383,4029,4029,2352.202617,4029,16111,573.809506,16111,4029,4029,4107.999451,4029,4029,4029,4029,1323.262962,0,4029,830.9039123,16111,8234.948904,4029,1098.015314,0,8209.488262,869.9436085,4029,0,656.3276595,0,0,0,0,0,0,0,41,45,36,32,34,28,10,8,10,20,21,48,33,6,25,23,27,25,3,49,0,38,30,24,19,42,37,43,26,21,-1,47,0,39,48,11,0,-1,19,0,22,-1,0,-1,-1,-1,-1,-1,-1,-1,1469512.638,1964.508367,1484806.284,2760.285381
100,0,0,100,100,0,100,0,100,0,0,0,100,0,100,100,100,100,0,62.16870461,100,0,100,0,0,100,100,0,100,62.16870461,100,100,100,0,100,0,0,0,0,0,0,100,100,0,0,100,100,0,100,62.16870461,4029,750.5869062,4029,1415.026323,4029,1863.386771,4029,4029,1163.557603,4029,4029,4146.993985,10016.67138,4029,1604.145139,2424.854861,10016.67145,4029,5713.510963,4029,1491.493415,0,4029,0,2865.442397,4029,4029,0,4029,16111,0,16111,1156.507266,4029,6250.495052,715.773847,4029,0,10016.67138,1202.968747,2537.506585,0,953.7501403,0,0,0,0,0,0,0,45,32,15,32,34,32,25,31,46,20,17,48,29,6,4,4,49,16,48,12,22,-1,30,-1,46,42,14,-1,26,28,-1,8,0,3,48,0,41,-1,19,0,22,-1,0,-1,-1,-1,-1,-1,-1,-1,1433689.659,2044.006111,1512104.669,982.5017477
